level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,bottom,right,label
5,1,55,1,1,3,1186,565,30,7,96,name,572,1216,0.0
2,1,56,0,0,0,1111,591,120,11,-1,,602,1231,0.0
3,1,56,1,0,0,1111,591,120,11,-1,,602,1231,0.0
4,1,56,1,1,0,1111,591,120,11,-1,,602,1231,0.0
5,1,56,1,1,1,1111,591,55,11,74,Rocha,602,1166,0.0
5,1,56,1,1,2,1177,591,54,11,96,Wells,602,1231,0.0
2,1,57,0,0,0,1234,1,2,660,-1,,661,1236,0.0
3,1,57,1,0,0,1234,1,2,660,-1,,661,1236,0.0
4,1,57,1,1,0,1234,1,2,660,-1,,661,1236,0.0
5,1,57,1,1,1,1234,1,2,660,95, ,661,1236,0.0
2,1,58,0,0,0,1107,558,1,103,-1,,661,1108,0.0
3,1,58,1,0,0,1107,558,1,103,-1,,661,1108,0.0
4,1,58,1,1,0,1107,558,1,103,-1,,661,1108,0.0
5,1,58,1,1,1,1107,558,1,103,95, ,661,1108,0.0
2,1,59,0,0,0,1,657,1235,7,-1,,664,1236,0.0
3,1,59,1,0,0,1,657,1235,7,-1,,664,1236,0.0
4,1,59,1,1,0,1,657,1235,7,-1,,664,1236,0.0
5,1,59,1,1,1,1,657,1235,7,95, ,664,1236,0.0
2,1,60,0,0,0,4,638,1227,90,-1,,728,1231,0.0
3,1,60,1,0,0,4,638,1227,82,-1,,720,1231,0.0
4,1,60,1,1,0,17,638,1214,17,-1,,655,1231,0.0
5,1,60,1,1,1,17,639,27,14,85,co,653,44,0.0
5,1,60,1,1,2,131,638,138,15,90,239-95-269,653,269,0.0
5,1,60,1,1,3,346,638,109,15,91,29750.61,653,455,0.0
5,1,60,1,1,4,538,638,82,15,96,2279.5,653,620,0.0
5,1,60,1,1,5,725,638,94,15,91,57464.5,653,819,0.0
5,1,60,1,1,6,928,638,95,15,95,9061.93,653,1023,0.0
5,1,60,1,1,7,1112,645,71,10,96,Rodriguez,655,1183,0.0
5,1,60,1,1,8,1193,645,38,8,96,Trail,653,1231,0.0
4,1,60,1,2,0,139,670,1092,22,-1,,692,1231,0.0
5,1,60,1,2,1,139,670,63,22,96,Wage,692,202,0.0
5,1,60,1,2,2,211,670,41,17,96,and,687,252,0.0
5,1,60,1,2,3,261,670,40,17,96,Tax,687,301,0.0
5,1,60,1,2,4,864,675,81,15,96,Department,690,945,0.0
5,1,60,1,2,5,950,675,12,12,96,of,687,962,0.0
5,1,60,1,2,6,966,675,20,12,93,the,687,986,0.0
5,1,60,1,2,7,991,675,118,15,35,Treasury—Internal,690,1109,0.0
5,1,60,1,2,8,1115,675,59,12,96,Revenue,687,1174,0.0
5,1,60,1,2,9,1180,675,51,12,97,Service,687,1231,0.0
4,1,60,1,3,0,4,677,689,51,-1,,728,693,0.0
5,1,60,1,3,1,4,709,34,11,93,Form,720,38,0.0
5,1,60,1,3,2,47,709,25,11,91,W-2,720,72,0.0
5,1,60,1,3,3,140,697,114,31,96,Statement,728,254,0.0
5,1,60,1,3,4,549,677,27,42,21,c,719,576,0.0
5,1,60,1,3,5,588,677,27,42,50,0,719,615,0.0
5,1,60,1,3,6,628,677,26,42,59,1,719,654,0.0
5,1,60,1,3,7,666,677,27,42,52,0,719,693,0.0
2,1,61,0,0,0,4,732,482,37,-1,,769,486,0.0
3,1,61,1,0,0,4,732,482,37,-1,,769,486,0.0
4,1,61,1,1,0,5,732,462,15,-1,,747,467,0.0
5,1,61,1,1,1,5,732,40,15,93,Copy,747,45,0.0
5,1,61,1,1,2,51,732,43,12,91,B--To,744,94,0.0
5,1,61,1,1,3,100,732,20,12,96,Be,744,120,0.0
5,1,61,1,1,4,126,732,35,12,95,Filed,744,161,0.0
5,1,61,1,1,5,167,732,32,12,96,with,744,199,0.0
5,1,61,1,1,6,206,732,87,15,85,Employee's,747,293,0.0
5,1,61,1,1,7,300,732,76,12,96,FEDERAL,744,376,0.0
5,1,61,1,1,8,382,732,27,12,95,Tax,744,409,0.0
5,1,61,1,1,9,415,732,52,12,96,Return,744,467,0.0
4,1,61,1,2,0,4,754,482,15,-1,,769,486,0.0
5,1,61,1,2,1,4,754,29,12,96,This,766,33,0.0
5,1,61,1,2,2,40,754,79,12,93,information,766,119,0.0
5,1,61,1,2,3,126,757,10,9,93,is,766,136,0.0
5,1,61,1,2,4,143,754,38,15,94,being,769,181,0.0
5,1,61,1,2,5,187,754,67,12,96,furnished,766,254,0.0
5,1,61,1,2,6,260,754,12,12,96,to,766,272,0.0
5,1,61,1,2,7,278,754,22,12,96,the,766,300,0.0
5,1,61,1,2,8,307,754,52,12,93,Internal,766,359,0.0
5,1,61,1,2,9,365,754,62,12,95,Revenue,766,427,0.0
5,1,61,1,2,10,433,754,53,12,96,Service,766,486,0.0
2,1,62,0,0,0,469,825,294,14,-1,,839,763,0.0
3,1,62,1,0,0,469,825,294,14,-1,,839,763,0.0
4,1,62,1,1,0,469,825,294,14,-1,,839,763,0.0
5,1,62,1,1,1,469,825,55,11,51,Tuthere.,836,524,0.0
5,1,62,1,1,2,537,825,32,14,92,Keep,839,569,0.0
5,1,62,1,1,3,575,825,34,11,94,lower,836,609,0.0
5,1,62,1,1,4,614,826,42,13,96,portion,839,656,0.0
5,1,62,1,1,5,661,825,17,11,72,for,836,678,0.0
5,1,62,1,1,6,682,828,28,11,94,your,839,710,0.0
5,1,62,1,1,7,715,825,48,11,67,records,836,763,0.0
2,1,63,0,0,0,1,871,1235,7,-1,,878,1236,0.0
3,1,63,1,0,0,1,871,1235,7,-1,,878,1236,0.0
4,1,63,1,1,0,1,871,1235,7,-1,,878,1236,0.0
5,1,63,1,1,1,1,871,1235,7,95, ,878,1236,0.0
2,1,64,0,0,0,211,874,3,52,-1,,926,214,0.0
3,1,64,1,0,0,211,874,3,52,-1,,926,214,0.0
4,1,64,1,1,0,211,874,3,52,-1,,926,214,0.0
5,1,64,1,1,1,211,874,3,52,95, ,926,214,0.0
2,1,65,0,0,0,595,874,3,52,-1,,926,598,0.0
3,1,65,1,0,0,595,874,3,52,-1,,926,598,0.0
4,1,65,1,1,0,595,874,3,52,-1,,926,598,0.0
5,1,65,1,1,1,595,874,3,52,95, ,926,598,0.0
2,1,66,0,0,0,1,922,1235,7,-1,,929,1236,0.0
3,1,66,1,0,0,1,922,1235,7,-1,,929,1236,0.0
4,1,66,1,1,0,1,922,1235,7,-1,,929,1236,0.0
5,1,66,1,1,1,1,922,1235,7,95, ,929,1236,0.0
2,1,67,0,0,0,1,973,1235,7,-1,,980,1236,0.0
3,1,67,1,0,0,1,973,1235,7,-1,,980,1236,0.0
4,1,67,1,1,0,1,973,1235,7,-1,,980,1236,0.0
5,1,67,1,1,1,1,973,1235,7,95, ,980,1236,0.0
2,1,68,0,0,0,660,1025,576,5,-1,,1030,1236,0.0
3,1,68,1,0,0,660,1025,576,5,-1,,1030,1236,0.0
4,1,68,1,1,0,660,1025,576,5,-1,,1030,1236,0.0
5,1,68,1,1,1,660,1025,576,5,95, ,1030,1236,0.0
2,1,69,0,0,0,660,1076,576,5,-1,,1081,1236,0.0
3,1,69,1,0,0,660,1076,576,5,-1,,1081,1236,0.0
4,1,69,1,1,0,660,1076,576,5,-1,,1081,1236,0.0
5,1,69,1,1,1,660,1076,576,5,95, ,1081,1236,0.0
2,1,70,0,0,0,1,1126,1235,7,-1,,1133,1236,0.0
3,1,70,1,0,0,1,1126,1235,7,-1,,1133,1236,0.0
4,1,70,1,1,0,1,1126,1235,7,-1,,1133,1236,0.0
5,1,70,1,1,1,1,1126,1235,7,95, ,1133,1236,0.0
2,1,71,0,0,0,1,1177,1235,7,-1,,1184,1236,0.0
3,1,71,1,0,0,1,1177,1235,7,-1,,1184,1236,0.0
4,1,71,1,1,0,1,1177,1235,7,-1,,1184,1236,0.0
5,1,71,1,1,1,1,1177,1235,7,95, ,1184,1236,0.0
2,1,72,0,0,0,11,878,1217,525,-1,,1403,1228,0.0
3,1,72,1,0,0,11,878,1217,525,-1,,1403,1228,0.0
4,1,72,1,1,0,55,878,1137,16,-1,,894,1192,0.0
5,1,72,1,1,1,55,879,103,15,91,REISSUED,894,158,0.0
5,1,72,1,1,2,216,881,6,7,60,[a,888,222,0.0
5,1,72,1,1,3,236,878,71,13,32,Employee's,891,307,0.0
5,1,72,1,1,4,311,878,36,10,90,social,888,347,0.0
5,1,72,1,1,5,352,878,48,13,90,security,891,400,0.0
5,1,72,1,1,6,406,878,48,10,96,number,888,454,0.0
5,1,72,1,1,7,750,878,23,10,95,This,888,773,0.0
5,1,72,1,1,8,779,878,61,10,96,information,888,840,0.0
5,1,72,1,1,9,846,881,8,7,90,is,888,854,0.0
5,1,72,1,1,10,860,878,29,13,90,being,891,889,0.0
5,1,72,1,1,11,894,878,51,10,93,furnished,888,945,0.0
5,1,72,1,1,12,950,879,10,9,96,to,888,960,0.0
5,1,72,1,1,13,965,878,17,10,96,the,888,982,0.0
5,1,72,1,1,14,988,878,40,10,84,Internal,888,1028,0.0
5,1,72,1,1,15,1034,878,47,10,93,Revenue,888,1081,0.0
5,1,72,1,1,16,1087,878,40,10,74,Senice.,888,1127,0.0
5,1,72,1,1,17,1141,878,6,10,77,If,888,1147,0.0
5,1,72,1,1,18,1150,881,20,10,77,you,891,1170,0.0
5,1,72,1,1,19,1176,881,16,7,94,are,888,1192,0.0
4,1,72,1,2,0,751,895,477,13,-1,,908,1228,0.0
5,1,72,1,2,1,751,895,44,13,95,required,908,795,0.0
5,1,72,1,2,2,800,887,8,26,96,to,913,808,0.0
5,1,72,1,2,3,805,895,25,10,96,file,905,830,0.0
5,1,72,1,2,4,836,898,5,7,78,a,905,841,0.0
5,1,72,1,2,5,846,896,18,9,78,tax,905,864,0.0
5,1,72,1,2,6,869,896,35,10,65,"return,",906,904,0.0
5,1,72,1,2,7,910,898,5,7,95,a,905,915,0.0
5,1,72,1,2,8,921,895,60,13,96,negligence,908,981,0.0
5,1,72,1,2,9,987,895,41,13,96,penalty,908,1028,0.0
5,1,72,1,2,10,1033,898,10,7,95,or,905,1043,0.0
5,1,72,1,2,11,1048,895,28,10,96,other,905,1076,0.0
5,1,72,1,2,12,1081,896,47,9,96,sanction,905,1128,0.0
5,1,72,1,2,13,1134,898,24,10,97,may,908,1158,0.0
5,1,72,1,2,14,1163,895,12,10,96,be,905,1175,0.0
5,1,72,1,2,15,1181,895,47,13,88,imposed,908,1228,0.0
4,1,72,1,3,0,44,903,1018,22,-1,,925,1062,0.0
5,1,72,1,3,1,44,906,126,15,96,STATEMENT,921,170,0.0
5,1,72,1,3,2,312,903,150,15,79,077-49-4905,918,462,0.0
5,1,72,1,3,3,612,903,28,10,96,OMB,913,640,0.0
5,1,72,1,3,4,646,903,14,10,79,No.,913,660,0.0
5,1,72,1,3,5,671,903,57,10,80,1645-0008,913,728,0.0
5,1,72,1,3,6,751,915,12,7,50,on,922,763,0.0
5,1,72,1,3,7,776,915,12,7,38,you,922,788,0.0
5,1,72,1,3,8,794,912,6,10,38,if,922,800,0.0
5,1,72,1,3,9,803,912,20,10,79,this,922,823,0.0
5,1,72,1,3,10,829,915,40,7,55,income,922,869,0.0
5,1,72,1,3,11,875,915,8,7,92,is,922,883,0.0
5,1,72,1,3,12,888,912,41,10,92,taxable,922,929,0.0
5,1,72,1,3,13,935,912,19,10,96,and,922,954,0.0
5,1,72,1,3,14,967,915,12,7,75,you,922,979,0.0
5,1,72,1,3,15,984,912,15,10,75,fail,922,999,0.0
5,1,72,1,3,16,1004,913,10,9,86,to,922,1014,0.0
5,1,72,1,3,17,1020,913,31,12,52,report,925,1051,0.0
5,1,72,1,3,18,1057,913,5,9,52,it,922,1062,0.0
4,1,72,1,4,0,12,929,1143,13,-1,,942,1155,0.0
5,1,72,1,4,1,12,929,7,10,78,b,939,19,0.0
5,1,72,1,4,2,29,929,54,13,94,Employer,942,83,0.0
5,1,72,1,4,3,88,929,70,10,94,identification,939,158,0.0
5,1,72,1,4,4,164,929,42,10,96,number,939,206,0.0
5,1,72,1,4,5,681,929,4,10,61,1,939,685,0.0
5,1,72,1,4,6,704,929,40,13,83,"Wages,",942,744,0.0
5,1,72,1,4,7,753,930,20,12,89,"tips,",942,773,0.0
5,1,72,1,4,8,783,929,28,10,92,other,939,811,0.0
5,1,72,1,4,9,816,930,79,12,96,compensation,942,895,0.0
5,1,72,1,4,10,970,929,7,10,2,2,939,977,0.0
5,1,72,1,4,11,995,929,41,10,75,Federal,939,1036,0.0
5,1,72,1,4,12,1042,932,40,7,95,income,939,1082,0.0
5,1,72,1,4,13,1087,930,18,9,96,tax,939,1105,0.0
5,1,72,1,4,14,1109,929,46,10,96,withheld,939,1155,0.0
4,1,72,1,5,0,66,954,1028,15,-1,,969,1094,0.0
5,1,72,1,5,1,66,954,137,15,75,37-2766773,969,203,0.0
5,1,72,1,5,2,725,954,109,15,83,55151.93,969,834,0.0
5,1,72,1,5,3,986,954,108,15,90,16606.17,969,1094,0.0
4,1,72,1,6,0,13,980,1139,13,-1,,993,1152,0.0
5,1,72,1,6,1,13,983,6,7,34,¢,990,19,0.0
5,1,72,1,6,2,29,980,62,13,95,Employers,993,91,0.0
5,1,72,1,6,3,97,983,30,7,93,"name,",990,127,0.0
5,1,72,1,6,4,137,980,44,10,92,"address,",990,181,0.0
5,1,72,1,6,5,191,980,19,10,92,and,990,210,0.0
5,1,72,1,6,6,215,980,18,10,93,ZIP,990,233,0.0
5,1,72,1,6,7,239,980,26,10,96,code,990,265,0.0
5,1,72,1,6,8,681,980,6,10,63,3,990,687,0.0
5,1,72,1,6,9,705,980,34,10,87,Social,990,739,0.0
5,1,72,1,6,10,745,972,45,25,96,security,997,790,0.0
5,1,72,1,6,11,797,983,33,10,96,wages,993,830,0.0
5,1,72,1,6,12,970,980,7,10,47,4,990,977,0.0
5,1,72,1,6,13,995,980,34,10,83,Social,990,1029,0.0
5,1,72,1,6,14,1035,980,117,13,96,security,993,1152,0.0
5,1,72,1,6,15,1084,972,18,25,96,tax,997,1102,0.0
5,1,72,1,6,16,1107,980,45,13,96,withheld,993,1152,0.0
4,1,72,1,7,0,64,1005,1016,15,-1,,1020,1080,0.0
5,1,72,1,7,1,64,1005,224,15,90,Richardson-Brown,1020,288,0.0
5,1,72,1,7,2,303,1006,40,14,96,PLC,1020,343,0.0
5,1,72,1,7,3,725,1005,108,15,89,67588.01,1020,833,0.0
5,1,72,1,7,4,986,1005,94,15,95,5170.48,1020,1080,0.0
4,1,72,1,8,0,65,1031,1054,23,-1,,1054,1119,0.0
5,1,72,1,8,1,65,1039,54,15,96,2936,1054,119,0.0
5,1,72,1,8,2,135,1039,83,15,95,Howard,1054,218,0.0
5,1,72,1,8,3,232,1039,83,15,96,Radial,1054,315,0.0
5,1,72,1,8,4,681,1031,6,10,70,5,1041,687,0.0
5,1,72,1,8,5,705,1031,51,10,78,Medicare,1041,756,0.0
5,1,72,1,8,6,761,1034,36,10,96,wages,1044,797,0.0
5,1,72,1,8,7,803,1031,19,10,91,and,1041,822,0.0
5,1,72,1,8,8,827,1032,20,12,91,tips,1044,847,0.0
5,1,72,1,8,9,970,1031,6,10,72,6,1041,976,0.0
5,1,72,1,8,10,995,1031,51,10,72,Medicare,1041,1046,0.0
5,1,72,1,8,11,1051,1032,18,9,96,tax,1041,1069,0.0
5,1,72,1,8,12,1074,1031,45,10,93,withheld,1041,1119,0.0
4,1,72,1,9,0,725,1056,419,15,-1,,1071,1144,0.0
5,1,72,1,9,1,725,1056,109,15,91,50518.06,1071,834,0.0
5,1,72,1,9,2,1050,1056,94,15,94,1465.02,1071,1144,0.0
4,1,72,1,10,0,64,1073,1008,22,-1,,1095,1072,0.0
5,1,72,1,10,1,64,1073,55,15,96,West,1088,119,0.0
5,1,72,1,10,2,134,1073,98,20,96,Raymond,1093,232,0.0
5,1,72,1,10,3,260,1074,29,14,64,NV,1088,289,0.0
5,1,72,1,10,4,331,1073,137,15,77,44735-6958,1088,468,0.0
5,1,72,1,10,5,681,1082,5,10,71,7,1092,686,0.0
5,1,72,1,10,6,705,1082,34,10,71,Social,1092,739,0.0
5,1,72,1,10,7,746,1083,42,12,48,security,1095,788,0.0
5,1,72,1,10,8,795,1083,19,12,87,tps,1095,814,0.0
5,1,72,1,10,9,971,1082,5,10,51,8,1092,976,0.0
5,1,72,1,10,10,994,1082,53,10,85,Allocated,1092,1047,0.0
5,1,72,1,10,11,1052,1083,20,12,89,tips,1095,1072,0.0
4,1,72,1,11,0,725,1107,434,15,-1,,1122,1159,0.0
5,1,72,1,11,1,725,1107,108,15,89,67588.01,1122,833,0.0
5,1,72,1,11,2,1050,1107,109,15,90,50518.06,1122,1159,0.0
4,1,72,1,12,0,11,1133,1122,13,-1,,1146,1133,0.0
5,1,72,1,12,1,11,1133,57,10,0,‘Control,1143,68,0.0
5,1,72,1,12,2,74,1133,42,10,96,number,1143,116,0.0
5,1,72,1,12,3,680,1133,7,10,66,9,1143,687,0.0
5,1,72,1,12,4,704,1133,48,10,66,Advance,1143,752,0.0
5,1,72,1,12,5,758,1133,19,10,92,EIC,1143,777,0.0
5,1,72,1,12,6,783,1134,48,12,96,payment,1146,831,0.0
5,1,72,1,12,7,964,1133,13,10,78,40,1143,977,0.0
5,1,72,1,12,8,995,1133,60,13,72,Dependent,1146,1055,0.0
5,1,72,1,12,9,1061,1136,23,7,92,care,1143,1084,0.0
5,1,72,1,12,10,1090,1133,43,10,92,benefits,1143,1133,0.0
4,1,72,1,13,0,66,1158,1022,15,-1,,1173,1088,0.0
5,1,72,1,13,1,66,1158,94,15,96,4741345,1173,160,0.0
5,1,72,1,13,2,1049,1158,39,15,96,238,1173,1088,0.0
4,1,72,1,14,0,12,1184,1163,13,-1,,1197,1175,0.0
5,1,72,1,14,1,12,1187,6,7,30,@,1194,18,0.0
5,1,72,1,14,2,29,1184,65,13,75,Employee's,1197,94,0.0
5,1,72,1,14,3,99,1184,20,10,95,first,1194,119,0.0
5,1,72,1,14,4,125,1187,30,7,95,name,1194,155,0.0
5,1,72,1,14,5,161,1184,19,10,96,and,1194,180,0.0
5,1,72,1,14,6,186,1184,28,10,94,initial,1194,214,0.0
5,1,72,1,14,7,280,1184,23,10,96,Last,1194,303,0.0
5,1,72,1,14,8,309,1187,30,7,94,name,1194,339,0.0
5,1,72,1,14,9,674,1184,11,10,60,11,1194,685,0.0
5,1,72,1,14,10,705,1184,68,13,79,Nonqualified,1197,773,0.0
5,1,72,1,14,11,779,1184,29,13,76,plans,1197,808,0.0
5,1,72,1,14,12,966,1184,20,10,38,12a,1194,986,0.0
5,1,72,1,14,13,1009,1184,22,10,60,See,1194,1031,0.0
5,1,72,1,14,14,1037,1184,71,10,92,instructions,1194,1108,0.0
5,1,72,1,14,15,1112,1184,17,10,96,for,1194,1129,0.0
5,1,72,1,14,16,1134,1184,22,10,96,box,1194,1156,0.0
5,1,72,1,14,17,1162,1184,13,10,90,12,1194,1175,0.0
4,1,72,1,15,0,118,1215,984,17,-1,,1232,1102,0.0
5,1,72,1,15,1,118,1229,3,3,0,-,1232,121,0.0
5,1,72,1,15,2,724,1215,39,15,96,210,1230,763,0.0
5,1,72,1,15,3,1006,1216,13,14,87,G,1230,1019,0.0
5,1,72,1,15,4,1050,1215,52,15,82,|8500,1230,1102,0.0
4,1,72,1,16,0,63,1229,924,29,-1,,1258,987,0.0
5,1,72,1,16,1,63,1229,80,22,95,April,1251,143,0.0
5,1,72,1,16,2,193,1230,61,16,95,Hens,1246,254,0.0
5,1,72,1,16,3,258,1229,46,22,96,ley,1251,304,0.0
5,1,72,1,16,4,674,1241,13,10,87,13,1251,687,0.0
5,1,72,1,16,5,693,1242,43,10,75,Statutory,1252,736,0.0
5,1,72,1,16,6,776,1237,53,21,61,Retirement,1258,829,0.0
5,1,72,1,16,7,866,1237,58,21,48,Third-party.,1258,924,0.0
5,1,72,1,16,8,966,1241,21,10,84,12b,1251,987,0.0
4,1,72,1,17,0,693,1257,213,10,-1,,1267,906,0.0
5,1,72,1,17,1,693,1257,44,10,59,empoyee,1267,737,0.0
5,1,72,1,17,2,780,1257,18,10,31,plan,1267,798,0.0
5,1,72,1,17,3,867,1257,18,8,95,sick,1265,885,0.0
5,1,72,1,17,4,889,1259,17,8,93,pay,1267,906,0.0
4,1,72,1,18,0,786,1275,97,11,-1,,1286,883,0.0
5,1,72,1,18,1,786,1275,10,11,95,x,1286,796,0.0
5,1,72,1,18,2,873,1275,10,11,95,x,1286,883,0.0
4,1,72,1,19,0,66,1269,1023,17,-1,,1286,1089,0.0
5,1,72,1,19,1,66,1269,76,17,96,31403,1286,142,0.0
5,1,72,1,19,2,160,1269,80,17,96,David,1286,240,0.0
5,1,72,1,19,3,257,1269,109,17,95,Circles,1286,366,0.0
5,1,72,1,19,4,386,1270,77,16,95,Suite,1286,463,0.0
5,1,72,1,19,5,482,1269,44,17,96,863,1286,526,0.0
5,1,72,1,19,6,1050,1271,39,15,96,489,1286,1089,0.0
4,1,72,1,20,0,64,1300,922,25,-1,,1325,986,0.0
5,1,72,1,20,1,64,1309,63,16,93,West,1325,127,0.0
5,1,72,1,20,2,144,1308,127,17,88,Erinfort,1325,271,0.0
5,1,72,1,20,3,304,1309,32,16,92,WY,1325,336,0.0
5,1,72,1,20,4,402,1308,156,17,96,45881-3334,1325,558,0.0
5,1,72,1,20,5,674,1300,13,10,42,44,1310,687,0.0
5,1,72,1,20,6,705,1300,31,10,84,Other,1310,736,0.0
5,1,72,1,20,7,741,1301,23,12,85,(see,1313,764,0.0
5,1,72,1,20,8,770,1300,50,10,96,enclosed,1310,820,0.0
5,1,72,1,20,9,826,1300,35,10,96,Notice,1310,861,0.0
5,1,72,1,20,10,866,1301,10,9,96,to,1310,876,0.0
5,1,72,1,20,11,882,1300,61,13,96,Employee),1313,943,0.0
5,1,72,1,20,12,949,1292,9,25,45,|,1317,958,0.0
5,1,72,1,20,13,966,1300,20,10,32,12c,1310,986,0.0
4,1,72,1,21,0,1005,1331,84,15,-1,,1346,1089,0.0
5,1,72,1,21,1,1005,1332,13,14,81,D,1346,1018,0.0
5,1,72,1,21,2,1050,1331,39,15,66,[999,1346,1089,0.0
4,1,72,1,22,0,966,1357,20,10,-1,,1367,986,0.0
5,1,72,1,22,1,966,1357,20,10,88,12d,1367,986,0.0
4,1,72,1,23,0,1006,1388,82,15,-1,,1403,1088,0.0
5,1,72,1,23,1,1006,1389,13,14,92,G,1403,1019,0.0
5,1,72,1,23,2,1050,1388,38,15,14,{381,1403,1088,0.0
2,1,73,0,0,0,11,1418,213,13,-1,,1431,224,0.0
3,1,73,1,0,0,11,1418,213,13,-1,,1431,224,0.0
4,1,73,1,1,0,11,1418,213,13,-1,,1431,224,0.0
5,1,73,1,1,1,11,1418,83,13,48,f_Employee's,1431,94,0.0
5,1,73,1,1,2,100,1418,44,10,91,address,1428,144,0.0
5,1,73,1,1,3,150,1418,19,10,93,and,1428,169,0.0
5,1,73,1,1,4,174,1418,18,10,96,ZIP,1428,192,0.0
5,1,73,1,1,5,197,1418,27,10,95,code,1428,224,0.0
2,1,74,0,0,0,660,1235,576,5,-1,,1240,1236,0.0
3,1,74,1,0,0,660,1235,576,5,-1,,1240,1236,0.0
4,1,74,1,1,0,660,1235,576,5,-1,,1240,1236,0.0
5,1,74,1,1,1,660,1235,576,5,95, ,1240,1236,0.0
2,1,75,0,0,0,689,1266,204,3,-1,,1269,893,0.0
3,1,75,1,0,0,689,1266,204,3,-1,,1269,893,0.0
4,1,75,1,1,0,689,1266,204,3,-1,,1269,893,0.0
5,1,75,1,1,1,689,1266,204,3,95, ,1269,893,0.0
2,1,76,0,0,0,689,1267,1,28,-1,,1295,690,0.0
3,1,76,1,0,0,689,1267,1,28,-1,,1295,690,0.0
4,1,76,1,1,0,689,1267,1,28,-1,,1295,690,0.0
5,1,76,1,1,1,689,1267,1,28,95, ,1295,690,0.0
2,1,77,0,0,0,718,1267,1,28,-1,,1295,719,0.0
3,1,77,1,0,0,718,1267,1,28,-1,,1295,719,0.0
4,1,77,1,1,0,718,1267,1,28,-1,,1295,719,0.0
5,1,77,1,1,1,718,1267,1,28,95, ,1295,719,0.0
2,1,78,0,0,0,776,1267,1,28,-1,,1295,777,0.0
3,1,78,1,0,0,776,1267,1,28,-1,,1295,777,0.0
4,1,78,1,1,0,776,1267,1,28,-1,,1295,777,0.0
5,1,78,1,1,1,776,1267,1,28,95, ,1295,777,0.0
2,1,79,0,0,0,805,1267,1,28,-1,,1295,806,0.0
3,1,79,1,0,0,805,1267,1,28,-1,,1295,806,0.0
4,1,79,1,1,0,805,1267,1,28,-1,,1295,806,0.0
5,1,79,1,1,1,805,1267,1,28,95, ,1295,806,0.0
2,1,80,0,0,0,863,1267,1,28,-1,,1295,864,0.0
3,1,80,1,0,0,863,1267,1,28,-1,,1295,864,0.0
4,1,80,1,1,0,863,1267,1,28,-1,,1295,864,0.0
5,1,80,1,1,1,863,1267,1,28,95, ,1295,864,0.0
2,1,81,0,0,0,892,1267,1,28,-1,,1295,893,0.0
3,1,81,1,0,0,892,1267,1,28,-1,,1295,893,0.0
4,1,81,1,1,0,892,1267,1,28,-1,,1295,893,0.0
5,1,81,1,1,1,892,1267,1,28,95, ,1295,893,0.0
2,1,82,0,0,0,660,1292,576,7,-1,,1299,1236,0.0
3,1,82,1,0,0,660,1292,576,7,-1,,1299,1236,0.0
4,1,82,1,1,0,660,1292,576,7,-1,,1299,1236,0.0
5,1,82,1,1,1,660,1292,576,7,95, ,1299,1236,0.0
2,1,83,0,0,0,659,925,3,507,-1,,1432,662,0.0
3,1,83,1,0,0,659,925,3,507,-1,,1432,662,0.0
4,1,83,1,1,0,659,925,3,507,-1,,1432,662,0.0
5,1,83,1,1,1,659,925,3,507,95, ,1432,662,0.0
2,1,84,0,0,0,689,1292,547,7,-1,,1299,1236,0.0
3,1,84,1,0,0,689,1292,547,7,-1,,1299,1236,0.0
4,1,84,1,1,0,689,1292,547,7,-1,,1299,1236,0.0
5,1,84,1,1,1,689,1292,547,7,95, ,1299,1236,0.0
2,1,85,0,0,0,689,1292,547,7,-1,,1299,1236,0.0
3,1,85,1,0,0,689,1292,547,7,-1,,1299,1236,0.0
4,1,85,1,1,0,689,1292,547,7,-1,,1299,1236,0.0
5,1,85,1,1,1,689,1292,547,7,95, ,1299,1236,0.0
2,1,86,0,0,0,689,1292,547,7,-1,,1299,1236,0.0
3,1,86,1,0,0,689,1292,547,7,-1,,1299,1236,0.0
4,1,86,1,1,0,689,1292,547,7,-1,,1299,1236,0.0
5,1,86,1,1,1,689,1292,547,7,95, ,1299,1236,0.0
2,1,87,0,0,0,950,1352,286,3,-1,,1355,1236,0.0
3,1,87,1,0,0,950,1352,286,3,-1,,1355,1236,0.0
4,1,87,1,1,0,950,1352,286,3,-1,,1355,1236,0.0
5,1,87,1,1,1,950,1352,286,3,95, ,1355,1236,0.0
2,1,88,0,0,0,1042,1197,3,214,-1,,1411,1045,0.0
3,1,88,1,0,0,1042,1197,3,214,-1,,1411,1045,0.0
4,1,88,1,1,0,1042,1197,3,214,-1,,1411,1045,0.0
5,1,88,1,1,1,1042,1197,3,214,95, ,1411,1045,0.0
2,1,89,0,0,0,949,1409,287,3,-1,,1412,1236,0.0
3,1,89,1,0,0,949,1409,287,3,-1,,1412,1236,0.0
4,1,89,1,1,0,949,1409,287,3,-1,,1412,1236,0.0
5,1,89,1,1,1,949,1409,287,3,95, ,1412,1236,0.0
2,1,90,0,0,0,949,925,3,507,-1,,1432,952,0.0
3,1,90,1,0,0,949,925,3,507,-1,,1432,952,0.0
4,1,90,1,1,0,949,925,3,507,-1,,1432,952,0.0
5,1,90,1,1,1,949,925,3,507,95, ,1432,952,0.0
